estimator,parameter,estimate,std.dev,ci.lb,ci.ub,pvalue
tmle,ATE,-0.0106069496782203,0.000524085490029329,-0.0116341383634978,-0.00957976099294283,4.44373146069369e-91
iptw,ATE,-0.00808418762294802,0.000398776523705834,-0.00886577524729153,-0.0073025999986045,2.25043121616772e-91
tmle,RR,0.65697780257995,0.170912491830448,0.46996954906919,0.918399572775801,0.0139708298122939
iptw,RR,1.55077503421484,0.105276131958808,1.26164623129369,1.90616287442008,3.07746290710499e-05
tmle,ATE,-0.00463865947384077,0.0015664464412671,-0.00770883808243523,-0.00156848086524631,0.00306380453940009
iptw,ATE,0.00540398174987676,0.00153207943997669,0.00240116122606815,0.00840680227368536,0.000419947144654174
tmle,RR,0.699558011729926,0.159995352500687,0.511252498920685,0.957220576542257,0.0255337256902896
iptw,RR,1.64665348228072,0.0993860599124954,1.35520392043403,2.00078205930722,5.2141724454656e-07
tmle,ATE,-0.00406851972778521,0.00156049437350115,-0.00712703249792487,-0.00101000695764556,0.00912862290332735
iptw,ATE,0.00638894389575657,0.00152689302549417,0.00339628855754261,0.00938159923397053,2.86074678610168e-05
tmle,RR,0.102733628068467,0.0721998291289279,0.0891776491717758,0.118350264153975,4.87739912702909e-218
iptw,RR,0.143289775458171,0.0654592705014088,0.126036452295739,0.162904932476802,1.35702171783534e-193
tmle,ATE,-0.0123400204896408,0.000588583573240683,-0.0134936230950844,-0.0111864178841972,1.35144097665491e-97
iptw,ATE,-0.00833408355947406,0.000405881113730997,-0.00912959592439182,-0.0075385711945563,1.08519984702212e-93
tmle,RR,0.74276464543383,0.160600881627049,0.542185008952172,1.01754808671796,0.0640766130960285
iptw,RR,1.75173665494254,0.099912364329898,1.44020150008577,2.13066109713574,2.01167818332389e-08
tmle,ATE,-0.0032933378104888,0.00156713205811053,-0.00636486020340357,-0.000221815417574038,0.0355965501652396
iptw,ATE,0.00689363835734338,0.00151919273443251,0.00391607531228075,0.00987120140240602,5.68715318487034e-06
tmle,RR,0.675534788095034,0.163271956726179,0.49053542615587,0.930304368642268,0.0162862305315502
iptw,RR,1.91660896684805,0.0927537972107224,1.59801679846946,2.29871797049984,2.31915164906078e-12
tmle,ATE,-0.00448608879572186,0.00158260072028123,-0.00758792920938021,-0.00138424838206351,0.00458786679606973
iptw,ATE,0.00848197468845766,0.00152116647918185,0.00550054317477165,0.0114634062021437,2.46158034407484e-08
tmle,RR,0.242537054366307,0.0601652918607013,0.215558577736257,0.272892052631087,1.40754481055045e-122
iptw,RR,0.213709426109436,0.0578815088100424,0.190789666318139,0.239382560331478,1.35972594151858e-156
tmle,ATE,-0.0105221071356944,0.000627288601024171,-0.0117515702016142,-0.00929264406977447,3.78495236046195e-63
iptw,ATE,-0.00781268428049669,0.000411116542882673,-0.00861845789799535,-0.00700691066299804,1.59312430787043e-80
tmle,RR,0.571017862711979,0.184695603153795,0.397590969536338,0.820092568793508,0.00241471649673591
iptw,RR,1.53815095822622,0.104257586921387,1.25387643801624,1.88687521238962,3.62805847343731e-05
tmle,ATE,-0.00614429287923116,0.00158019190092595,-0.00924141209370791,-0.00304717366475442,0.000100940196794
iptw,ATE,0.00534300624552008,0.00152504699259882,0.00235396906529528,0.00833204342574488,0.000459182012527986
tmle,RR,0.658338718332375,0.17210355988489,0.46984497007803,0.922452927363541,0.0151414632369325
iptw,RR,1.61094004732244,0.103765079093631,1.31448121049358,1.97426012281511,4.32402386777121e-06
tmle,ATE,-0.00456985237784937,0.0015629208294734,-0.00763312091430469,-0.00150658384139405,0.00345655766857845
iptw,ATE,0.00587100328053894,0.00152832686880949,0.00287553766106748,0.00886646890001041,0.000122305729520324
tmle,RR,0.62208462768216,0.181856638305324,0.435564843430265,0.888476859038349,0.00904937517591253
iptw,RR,1.4773227704116,0.107032434433731,1.19775838105775,1.82213925821103,0.000266438629178487
tmle,ATE,-0.00504366492264544,0.0015588184823859,-0.00809889300655719,-0.00198843683873368,0.00121400494962282
iptw,ATE,0.00478609397052095,0.00152744139345853,0.00179236385084655,0.00777982409019535,0.00172790275504804
tmle,RR,0.154167682421861,0.0632414970416196,0.136195288473983,0.174511721878456,4.25360759053738e-192
iptw,RR,0.135008060939882,0.0745160095071146,0.116662574841836,0.156238421305703,4.62271130987609e-159
tmle,ATE,-0.0112261435472823,0.000547701197700268,-0.0122996181690642,-0.0101526689255003,2.2973824883087e-93
iptw,ATE,-0.00821980338221583,0.00038675446079502,-0.00897782819623428,-0.00746177856819739,3.07378577129816e-100
tmle,RR,0.190925487737494,0.0623846048367951,0.168951494123292,0.215757440068561,3.09679568394788e-155
iptw,RR,0.151329603155261,0.0645298417956154,0.133350912629211,0.171732223946644,3.12703176773418e-188
tmle,ATE,-0.0116364241074252,0.000594947526864357,-0.0128024998327705,-0.0104703483820799,3.47558595675058e-85
iptw,ATE,-0.00870731605878606,0.000410958663965467,-0.00951278023929307,-0.00790185187827905,1.23706733479936e-99
tmle,RR,0.646805013519734,0.174392400176617,0.459547383151673,0.910366897631067,0.012473832739132
iptw,RR,1.71401963888685,0.0956323187333716,1.42106327633127,2.06736981485753,1.75556542271257e-08
tmle,ATE,-0.00477355712860257,0.00158464858973421,-0.00787941129263382,-0.00166770296457132,0.00259211447710064
iptw,ATE,0.00705687897787967,0.00152531207241024,0.00406732225077146,0.0100464357049879,3.71870187731857e-06
tmle,RR,0.178910927554413,0.063108414055393,0.158095274094495,0.202467279187917,1.00495408348991e-163
iptw,RR,0.154815966810127,0.0653313500925644,0.136208936871857,0.175964838503241,2.45463772614335e-179
tmle,ATE,-0.0112232845657541,0.000571740076446885,-0.0123438745241082,-0.0101026946074001,8.56354608697918e-86
iptw,ATE,-0.00841672051074736,0.000408503984708797,-0.0092173736083177,-0.00761606741317702,2.53908789849807e-94
tmle,RR,0.630123665255402,0.177789365185265,0.444724656659056,0.892812727087674,0.00938569801816707
iptw,RR,1.54421765820626,0.104395437179268,1.2584818517971,1.89482921228527,3.15160078286771e-05
tmle,ATE,-0.00503259702117903,0.00159226835952324,-0.00815338565956725,-0.00191180838279081,0.00157419554168226
iptw,ATE,0.00540763883020244,0.00153020330593022,0.00240849546155508,0.00840678219884981,0.000409421944690131
tmle,RR,0.673358655901091,0.163427920430663,0.488805798582824,0.927591040841749,0.015525312449329
iptw,RR,1.78203074678222,0.0942589484516101,1.48143237220795,2.14362372663978,8.81947224743887e-10
tmle,ATE,-0.00450343446052561,0.00156656388705182,-0.00757384325862825,-0.00143302566242297,0.00404384364824134
iptw,ATE,0.00760476046603141,0.00152501098664447,0.00461579385618035,0.0105937270758825,6.14217856661313e-07
tmle,RR,0.183482497045937,0.0640303049567898,0.161842264886622,0.208016285151451,1.57190015939643e-154
iptw,RR,0.102536968245816,0.0819560845808613,0.0873211258757882,0.120404194879475,5.78382897281512e-170
tmle,ATE,-0.0116627839611921,0.000606734374197634,-0.0128519614828019,-0.0104736064395823,2.41207139156471e-82
iptw,ATE,-0.0090103278919954,0.000413375495155103,-0.00982052897459081,-0.00820012680939998,2.47963661500754e-105
tmle,RR,0.643722331510087,0.168396567267625,0.462763564538483,0.895443098460104,0.00890247707230832
iptw,RR,1.68730723580567,0.0948561085515538,1.40104634973659,2.0320567613894,3.48728365077384e-08
tmle,ATE,-0.00499529941839216,0.00157776768940475,-0.00808766726559645,-0.00190293157118788,0.00154521527916687
iptw,ATE,0.00693007602150345,0.00152482431796762,0.00394147527553607,0.00991867676747083,5.49781169009438e-06
tmle,RR,0.220500171132343,0.0580889209116379,0.196772114134927,0.247089511047554,2.47682832356521e-149
iptw,RR,0.188726993382046,0.0595059644364207,0.167950945244469,0.21207310253111,8.85927960690383e-173
tmle,ATE,-0.0110684100354715,0.000576145004281678,-0.0121976334937362,-0.0099391865772067,2.98558920299046e-82
iptw,ATE,-0.0085148984531754,0.000406536160441222,-0.00931169468605339,-0.00771810222029741,2.08414200491891e-97
tmle,RR,0.238163809616739,0.0587770683603504,0.212248503711623,0.267243345508929,1.3126360238323e-131
iptw,RR,0.169111146393759,0.0647904337562193,0.148943829703818,0.19200916138306,1.20489450421743e-165
tmle,ATE,-0.0106106383182078,0.000581063969029366,-0.0117495027702193,-0.00947177386619638,1.7007766905376e-74
iptw,ATE,-0.00844791155152191,0.000398508562461113,-0.00922897398147652,-0.0076668491215673,9.7919486219448e-100
tmle,RR,0.266131055821248,0.0564726352192393,0.238246189181355,0.29727962959617,1.63895627328552e-121
iptw,RR,0.243027099116775,0.056505829614426,0.217548880924443,0.271489196607855,2.59016763249919e-138
tmle,ATE,-0.0101165563433651,0.000588430622549663,-0.0112698591709629,-0.00896325351576726,3.02544153584357e-66
iptw,ATE,-0.00775677359455321,0.000420862963125182,-0.00858164984470537,-0.00693189734440104,7.45959170874241e-76
tmle,RR,0.580800734402547,0.177890080088141,0.409832925471149,0.823090269515898,0.0022551079988113
iptw,RR,1.44573458032794,0.100933233686544,1.18624404346335,1.76198859608486,0.000260111682741692
tmle,ATE,-0.00613219611080056,0.00157011432402012,-0.00920956363749045,-0.00305482858411066,9.40023746778373e-05
iptw,ATE,0.00485836278036013,0.00153296709310095,0.00185380248839721,0.00786292307232305,0.00152830534860931
tmle,RR,0.186247599080108,0.0591385053689706,0.165863908816558,0.209136323933309,1.16594436177134e-177
iptw,RR,0.20192114962194,0.0632921521839426,0.178364094166192,0.228589452688028,5.62363473125572e-141
tmle,ATE,-0.0109719072211685,0.000516548738302079,-0.0119843241445002,-0.00995949029783682,4.01022646790604e-100
iptw,ATE,-0.00781663672132092,0.000391350632296554,-0.00858366986594914,-0.00704960357669269,9.36796512517386e-89
tmle,RR,0.671171393984684,0.165141392272749,0.485584516442046,0.927688229031716,0.0157576474113148
iptw,RR,1.6393192250469,0.0984139648292848,1.3517407717094,1.98807905913051,5.10115367475382e-07
tmle,ATE,-0.00454081296711262,0.00158962788498044,-0.00765642637049486,-0.00142519956373038,0.0042830527762366
iptw,ATE,0.00644158832479604,0.00153538520401028,0.00343228862254021,0.00945088802705186,2.72364428180059e-05
tmle,RR,0.66650581420264,0.168743458637211,0.478816656700846,0.927766388552078,0.0162043845066562
iptw,RR,1.65108262172416,0.0976261171595683,1.36354446478993,1.99925553889401,2.80289073667931e-07
tmle,ATE,-0.00448241579025039,0.00156039381133675,-0.00754073146216961,-0.00142410011833116,0.00407085656529765
iptw,ATE,0.00652181286619502,0.00152439441668853,0.00353405471125156,0.00950957102113848,1.88328184102171e-05
tmle,RR,0.631992670334401,0.18101033866632,0.4432367500982,0.901131811087225,0.0112418469571426
iptw,RR,1.58591049754626,0.10488126417921,1.29122991722032,1.94784218727042,1.09777732312891e-05
tmle,ATE,-0.00487186082836034,0.00156200126926818,-0.00793332705993182,-0.00181039459678885,0.00181474293008521
iptw,ATE,0.00561384537517983,0.00152484896383291,0.0026251963242041,0.00860249442615556,0.000231797846862914
tmle,RR,0.160576121778825,0.0644659583286213,0.141516618098284,0.182202565550432,4.56310561380009e-177
iptw,RR,0.113868467470102,0.0694968927513517,0.0993682435579958,0.130484623856937,1.46653019335854e-214
tmle,ATE,-0.0118044465157977,0.000534481978105524,-0.0128520119432702,-0.0107568810883251,4.33095224857774e-108
iptw,ATE,-0.00908755723423302,0.000409713235267985,-0.00989058041934766,-0.00828453404911838,5.32379787288279e-109
tmle,RR,0.277571709607909,0.0556483700268398,0.248889870568645,0.309558817313971,2.24467797043749e-117
iptw,RR,0.236927251003785,0.0561307123798106,0.212244510509483,0.264480443491623,3.77198860475264e-145
tmle,ATE,-0.0096217604249284,0.000564472502231226,-0.0107281061995648,-0.00851541465029199,3.7699461138196e-65
iptw,ATE,-0.00739737627684123,0.000398710171508929,-0.00817883385326852,-0.00661591870041394,7.67426109012087e-77
tmle,RR,0.662343798167714,0.16249192041044,0.481692740012368,0.910745108925597,0.011234166841818
iptw,RR,1.67968217641399,0.0951604872213373,1.39388312464756,2.02408090310743,5.04295593481443e-08
tmle,ATE,-0.00477207837807278,0.0015796935324981,-0.00786822080837991,-0.00167593594776566,0.0025203396559985
iptw,ATE,0.00686126407718162,0.0015254523346473,0.00387143244114037,0.00985109571322287,6.86423434716831e-06
tmle,RR,0.254561280066324,0.060386262410631,0.226147330928275,0.286545258097952,1.17146002847274e-113
iptw,RR,0.238427927618773,0.0587357142012712,0.212501105337951,0.267518028097664,1.36779042438113e-131
tmle,ATE,-0.00979371377349842,0.000583559081303323,-0.0109374685557042,-0.00864995899129263,3.26482961679086e-63
iptw,ATE,-0.00744089896625108,0.000405814808360828,-0.00823628137503133,-0.00664551655747083,4.29444931331494e-75
tmle,RR,0.173982055697148,0.0645448880363031,0.153307622864008,0.197444557153275,1.14713487774506e-161
iptw,RR,0.172137342301496,0.0647106686722277,0.151632841134228,0.195414557908286,8.6015356059986e-163
tmle,ATE,-0.0114584398774359,0.000571233029850907,-0.0125780360427234,-0.0103388437121484,1.67984134109816e-89
iptw,ATE,-0.00828652427400717,0.000398722892165099,-0.00906800678246241,-0.00750504176555193,6.21133117846874e-96
tmle,RR,0.609124781562749,0.178544939664527,0.42926802519266,0.864338776099951,0.00549456361681725
iptw,RR,1.71181929311723,0.0967080664066386,1.41624979964469,2.06907375593171,2.7202347956891e-08
tmle,ATE,-0.00547845862228945,0.00160184139372943,-0.00861801006294459,-0.00233890718163432,0.000625979947714218
iptw,ATE,0.00698698508942692,0.00152626013801223,0.00399557018788381,0.00997839999097003,4.69786536275698e-06
tmle,RR,0.630086668797128,0.180625711208374,0.442233264582818,0.897737103902353,0.0105515455617382
iptw,RR,1.64762995693264,0.104776737409642,1.34175604025372,2.02323253522936,1.88169102742957e-06
tmle,ATE,-0.00491521666203088,0.00156155506135835,-0.00797580834216948,-0.00185462498189229,0.00164593007942559
iptw,ATE,0.00600839566402689,0.00152557446333378,0.00301832466015867,0.00899846666789511,8.20103692570093e-05
tmle,RR,0.725669843749444,0.149384866526053,0.541480033122404,0.972513647623833,0.0318301680833777
iptw,RR,1.61005888193216,0.0994178943074735,1.32500370902023,1.95643950703012,1.66288439225575e-06
tmle,ATE,-0.00387584538988056,0.0015803957382754,-0.00697336411822093,-0.000778326661540195,0.0141886133179521
iptw,ATE,0.00611016290311793,0.00152645107357358,0.00311837377475121,0.00910195203148466,6.25825585026731e-05
tmle,RR,0.648279996488197,0.175909698518105,0.459227634449997,0.915160417883123,0.0137415538676327
iptw,RR,1.62020843687571,0.102591863251392,1.32508743855909,1.98105823248748,2.55568421270785e-06
tmle,ATE,-0.00469907388571195,0.00158758989399368,-0.00781069290015933,-0.00158745487126457,0.00307759956412019
iptw,ATE,0.00599071069859783,0.00152658268649861,0.00299866361363816,0.0089827577835575,8.69959523411418e-05
tmle,RR,0.28235233846636,0.0550457450642426,0.253475720268599,0.314518656670321,8.55931585819929e-117
iptw,RR,0.231240689994937,0.0601171465968197,0.205538152557383,0.260157328671162,4.84220821975186e-131
tmle,ATE,-0.00923482663877343,0.000503575247669326,-0.0102218159877111,-0.00824783728983571,4.07719099861864e-75
iptw,ATE,-0.00725047891910842,0.000382884340937628,-0.00800091843759053,-0.00650003940062632,5.70963505627508e-80
tmle,RR,0.26121109021888,0.0570018964660985,0.233599285219545,0.292086654243012,1.23896100376117e-122
iptw,RR,0.242355932671052,0.0586267942203702,0.216048093189543,0.271867236751425,4.0017289523381e-129
tmle,ATE,-0.0101588809456819,0.000606008714403507,-0.0113466362002302,-0.0089711256911336,4.50585139504544e-63
iptw,ATE,-0.00758646994563158,0.000405741896842207,-0.00838170945046128,-0.00679123044080189,5.16157027218902e-78
tmle,RR,0.562394610464622,0.188246019730548,0.388871260295754,0.813348092731522,0.00223233909681896
iptw,RR,1.48126957739285,0.100790131737836,1.21574190813388,1.80479059431087,9.69125425286614e-05
tmle,ATE,-0.00624992055640655,0.00157429029894149,-0.00933547284354267,-0.00316436826927043,7.18749178282527e-05
iptw,ATE,0.00515723992632547,0.00153504168725659,0.00214861350453497,0.00816586634811598,0.000780344425195201
tmle,RR,0.158041583375514,0.0651013804630628,0.139109559884155,0.179550148074937,1.14913146390095e-176
iptw,RR,0.0845044480034815,0.0750410789862842,0.0729465046793294,0.097893679262149,8.74342923261766e-238
tmle,ATE,-0.0111697806099297,0.00050975525899711,-0.0121688825584939,-0.0101706786613655,1.99420047409283e-106
iptw,ATE,-0.00888742607770628,0.000379211632923089,-0.00963066722075416,-0.0081441849346584,1.81141926815725e-121
tmle,RR,0.535860203896714,0.197352909507053,0.363969007051761,0.788930245589269,0.00157093385505561
iptw,RR,1.63083504722233,0.101721713770192,1.33605506036398,1.99065370144558,1.52341503894446e-06
tmle,ATE,-0.00665118453611546,0.00160525177803627,-0.00979742020718544,-0.00350494886504549,3.42208905070723e-05
iptw,ATE,0.00607309889574843,0.00152144509672382,0.00309112130171468,0.00905507648978217,6.5611058541809e-05
tmle,RR,0.690018457055058,0.159283875984403,0.504984475056958,0.942851700585331,0.0198375289820179
iptw,RR,1.60600387540195,0.097746542320002,1.32600322785211,1.94512984103668,1.2552645489478e-06
tmle,ATE,-0.00430341765460721,0.0015799122331046,-0.00739998873022648,-0.00120684657898794,0.00645290551883743
iptw,ATE,0.00619086639606485,0.00152668761574483,0.00319861365356165,0.00918311913856805,5.01134989381806e-05
tmle,RR,0.198540671252088,0.062137239207798,0.17577543118819,0.224254310598319,3.00318908531131e-149
iptw,RR,0.228633480265798,0.057744484275838,0.204167980535495,0.256030686894919,4.88547786023286e-144
tmle,ATE,-0.0109381178031943,0.000578495755348178,-0.0120719486488861,-0.00980428695750261,9.82609112266523e-80
iptw,ATE,-0.00775979753615566,0.000402082076289304,-0.00854786392451179,-0.00697173114779954,5.47177083830226e-83
tmle,RR,0.252109659901707,0.0569728574010199,0.225472771087711,0.281893375901383,3.19646224641565e-129
iptw,RR,0.206316672201218,0.0591806416578958,0.183721368066187,0.231690900607978,1.05147989801309e-156
tmle,ATE,-0.010219202718007,0.000568454892282695,-0.0113333538337166,-0.00910505160229729,2.94197144226217e-72
iptw,ATE,-0.00800478811497182,0.000410176193455805,-0.00880871868146093,-0.00720085754848271,8.10929382604819e-85
tmle,RR,0.63761396402262,0.175024885489019,0.452456015994405,0.898543842373545,0.0101349680447993
iptw,RR,1.7016015807714,0.0986099077461981,1.40255846832813,2.06440444734909,7.02095694110056e-08
tmle,ATE,-0.00493702295643197,0.00158001331062434,-0.00803379214034957,-0.00184025377251436,0.00178003572817865
iptw,ATE,0.00672552651200515,0.00152294583271387,0.00374060752948061,0.00971044549452969,1.00483748756422e-05
tmle,RR,0.618847879136026,0.179892593819893,0.434969748461007,0.880458236155909,0.00763770726392728
iptw,RR,1.42803001711655,0.111064527725594,1.14867994572806,1.775315863544,0.00133657819767267
tmle,ATE,-0.00517762765928466,0.00156316731924007,-0.00824137930680523,-0.00211387601176409,0.000925431496223358
iptw,ATE,0.00425699724684433,0.00152836872430444,0.0012614495921102,0.00725254490157845,0.00534747834333168
tmle,RR,0.601981862076275,0.177581112325136,0.425036365404567,0.85259095871453,0.0042631173233406
iptw,RR,1.71827612190224,0.0949100694273537,1.42661030695782,2.06957205951737,1.17357866513292e-08
tmle,ATE,-0.00562916103374767,0.00156666001463732,-0.00869975823845581,-0.00255856382903953,0.000326771165897645
iptw,ATE,0.00714069050618319,0.00152715922672065,0.00414751342315267,0.0101338675892137,2.92810440244389e-06
tmle,RR,0.742068058551648,0.156609644820654,0.545930511099189,1.00867233526459,0.0568025322292608
iptw,RR,1.82397118592662,0.0947319373911385,1.51489315067317,2.19610926725242,2.23312484531586e-10
tmle,ATE,-0.00337736710273796,0.00155830105056705,-0.00643158103892031,-0.000323153166555609,0.0302089922170864
iptw,ATE,0.00779005583288144,0.00152478200828529,0.00480153801236761,0.0107785736533953,3.23930684417792e-07
tmle,RR,0.59547868792962,0.183964600990655,0.415217137899765,0.853998632069908,0.00483422747333055
iptw,RR,1.63137971660346,0.0997382849015775,1.34170697120026,1.98359242134992,9.24311597120528e-07
tmle,ATE,-0.0056054523899913,0.00159185793333771,-0.00872543660783757,-0.00248546817214503,0.000429392678254131
iptw,ATE,0.00621161215704567,0.00152176739544898,0.00322900286911835,0.009194221444973,4.46804103702514e-05
tmle,RR,0.215102695153413,0.0621302398290789,0.190441018708659,0.242958002304354,4.77671799323249e-135
iptw,RR,0.174203612080651,0.0639213800252659,0.153690554843905,0.197454544248132,1.46956016861907e-164
tmle,ATE,-0.0108157496501598,0.000599660315450487,-0.0119910622714006,-0.00964043702891888,1.00796551875942e-72
iptw,ATE,-0.00801353221589557,0.000398224262091964,-0.00879403742736586,-0.00723302700442528,4.62590584041463e-90
tmle,RR,0.631425296381051,0.173853309110233,0.449094536611948,0.887781686051559,0.00817831177143357
iptw,RR,1.55332856810435,0.104068544409658,1.26671823965733,1.90478795121938,2.31800523186045e-05
tmle,ATE,-0.0051130632248084,0.00158647597249314,-0.00822249899323311,-0.00200362745638369,0.00126897107371956
iptw,ATE,0.00547547507923254,0.00153000254432131,0.00247672519610813,0.00847422496235695,0.000345260103991946
tmle,RR,0.693454393894913,0.158452700880944,0.508326464785507,0.946004250664132,0.0208727629696211
iptw,RR,1.75381884869511,0.0986915144674101,1.4453677619391,2.12809544742553,1.25235981911065e-08
tmle,ATE,-0.0042828615570118,0.0015930592963978,-0.00740520040318821,-0.00116052271083538,0.00717844109551844
iptw,ATE,0.00706173615486662,0.00152790751958116,0.00406709244477962,0.0100563798649536,3.80360850458349e-06
tmle,RR,0.628032803143869,0.174597837391961,0.446030317578308,0.884301327242173,0.00771725578000851
