estimator,parameter,estimate,std.dev,ci.lb,ci.ub,pvalue
iptw,ATE,-0.00725147697830075,0.000390407655751349,-0.00801666192286211,-0.0064862920337394,5.20555570655985e-77
tmle,RR,0.581426536624274,0.184599209980089,0.404914861535333,0.834883699277112,0.00330809655155197
iptw,RR,1.49306134797116,0.103313688454639,1.21937386261532,1.82817776987952,0.000104575010325182
tmle,ATE,-0.00591769459593704,0.00159318942667996,-0.00904028849277978,-0.0027951006990943,0.000203710767628895
iptw,ATE,0.00511032752760464,0.00153181572456606,0.00210802387650304,0.00811263117870624,0.000849551968121206
tmle,RR,0.603125561220588,0.177728568631819,0.425720832666109,0.854457697828813,0.00444176220182569
iptw,RR,1.59585897452824,0.0977756736879987,1.31755182207942,1.93295309065179,1.74899571510633e-06
tmle,ATE,-0.00562514597764715,0.00159207776640907,-0.00874556106039589,-0.0025047308948984,0.000410545353556797
iptw,ATE,0.00614274817267159,0.00152721065668878,0.00314947028875581,0.00913602605658736,5.76568313233976e-05
tmle,RR,0.173928483148236,0.0620473278445374,0.154012484979417,0.196419902284473,7.76583826955058e-175
iptw,RR,0.185002384816141,0.0649493646090094,0.162889213906381,0.210117549019117,8.32743029809137e-149
tmle,ATE,-0.0112336961150005,0.000572484449418491,-0.01235574501757,-0.010111647212431,9.89364069913088e-86
iptw,ATE,-0.00769720969068992,0.000391925233325711,-0.00846536903264077,-0.00692905034873907,7.11158772709199e-86
tmle,RR,0.768078114901421,0.151444543948399,0.570815242098916,1.03351127839766,0.0814536423178569
iptw,RR,1.87798160569763,0.0883552397203476,1.57936757578194,2.23305515791188,9.85309598699501e-13
tmle,ATE,-0.00303533754947028,0.00155449119608504,-0.00608208430808155,1.14092091409927e-05,0.0508641093131141
iptw,ATE,0.00868296879753486,0.00152257266273669,0.00569878121472569,0.011667156380344,1.17836422811061e-08
tmle,RR,0.623911255832883,0.177142403517215,0.440898816910999,0.88289022384368,0.00774254352078078
iptw,RR,1.726949753259,0.0942686828954548,1.43561521786051,2.0774058488499,6.80208864607852e-09
tmle,ATE,-0.00517085818103176,0.00158579806070496,-0.00827896526676695,-0.00206275109529657,0.00111126080259618
iptw,ATE,0.00721003809737518,0.00152230754792314,0.00422637013005234,0.010193706064698,2.17702676162211e-06
tmle,RR,0.600602691235186,0.180713085455151,0.42146742773066,0.855875374904344,0.00478494106733955
iptw,RR,1.59450909179319,0.0991060089049665,1.31300933020733,1.93636037864992,2.50471017957717e-06
tmle,ATE,-0.00558970350104824,0.00159062292370129,-0.00870726714448657,-0.00247213985760992,0.000441146959421903
iptw,ATE,0.0060465213889123,0.00152752812675497,0.00305262127510062,0.00904042150272398,7.54630206134698e-05
tmle,RR,0.58289856290068,0.185124090846033,0.40552260941813,0.837858917704251,0.00355040350689921
iptw,RR,1.60535105089396,0.102251843706051,1.31381159232738,1.96158415076928,3.67111943701412e-06
tmle,ATE,-0.0058666501610263,0.00159461693750413,-0.00899204192767195,-0.00274125839438065,0.000234118925050306
iptw,ATE,0.00593339012835562,0.00152786739844069,0.00293882505425895,0.00892795520245228,0.000102986525367691
tmle,RR,0.702418238219262,0.15895393144252,0.514391694464925,0.959174470918086,0.0262702833260975
iptw,RR,1.68963447062358,0.0981303864411298,1.3940040153074,2.04796012993541,9.03900947884375e-08
tmle,ATE,-0.0040690217715591,0.00158121147605713,-0.00716813931657249,-0.000969904226545705,0.01007172303355
iptw,ATE,0.00673860430835575,0.00152622281420181,0.00374726256013684,0.00972994605657466,1.00908899180175e-05
tmle,RR,0.756712420339636,0.149187558081302,0.564861770147621,1.01372356452203,0.0616783732605449
iptw,RR,1.77543588579953,0.0919968179943455,1.48250839155743,2.12624265908762,4.38002335637723e-10
tmle,ATE,-0.00328220939592598,0.00155782141879544,-0.00633548327111012,-0.000228935520741837,0.0351242757977099
iptw,ATE,0.00771669194950186,0.00152449883682081,0.00472872913485986,0.0107046547641439,4.15339824198882e-07
tmle,RR,0.69028663050165,0.166038011774978,0.498537291843101,0.955787340376704,0.0255944626945252
iptw,RR,1.83985333773188,0.0930774182203751,1.53304732952107,2.20805988124363,5.7418108167911e-11
tmle,ATE,-0.00414654187268459,0.0015953039927586,-0.00727328024288439,-0.00101980350248478,0.00934365815535591
iptw,ATE,0.00804712255868289,0.00152365301177198,0.00506081753067383,0.011033427586692,1.28153817103546e-07
tmle,RR,0.620174822372051,0.174006968077264,0.440959934290246,0.872226205592287,0.00603999994785739
iptw,RR,1.57293617572535,0.0990670744144776,1.29534381027401,1.91001662514767,4.82872543802838e-06
tmle,ATE,-0.00530090753647774,0.0015554309489984,-0.00834949617695355,-0.00225231889600193,0.000654410701162456
iptw,ATE,0.00585688147118151,0.00152255515290531,0.00287272820701121,0.0088410347353518,0.00011969741716752
tmle,RR,0.208206503572466,0.0614941370043364,0.184565441864722,0.234875758386257,1.23556547659808e-143
iptw,RR,0.144540039973364,0.0680806177885437,0.126484655890193,0.165172787232301,1.50364516324395e-177
tmle,ATE,-0.0111501449069412,0.000607645779244002,-0.0123411087496172,-0.00995918106426517,3.31667189623495e-75
iptw,ATE,-0.00865565786238387,0.000418269869781258,-0.0094754517429734,-0.00783586398179435,3.92647648659645e-95
tmle,RR,0.677474509038429,0.166408305670761,0.488929174307293,0.938728418174524,0.0192874894136152
iptw,RR,1.78433570691417,0.0940657087476404,1.48391043871035,2.1455836093019,7.47169716737916e-10
tmle,ATE,-0.00436731309698231,0.00158484946616586,-0.00747356097158493,-0.00126106522237968,0.00585730784930195
iptw,ATE,0.00754530347114137,0.00151878188314105,0.004568545679813,0.0105220612624697,6.76480935472146e-07
tmle,RR,0.64668936432355,0.17263587028411,0.461049758899021,0.907075919371196,0.0115729484043622
iptw,RR,1.61047378811181,0.0997947192414042,1.32436666763408,1.95838953484731,1.79630049615679e-06
tmle,ATE,-0.0047961101974329,0.00156318773392356,-0.00785990185699786,-0.00173231853786794,0.00215381210027441
iptw,ATE,0.00612179132394145,0.00153147086557286,0.00312016358404626,0.00912341906383663,6.40615156703383e-05
tmle,RR,0.191364649704829,0.0640230719938296,0.168797176206292,0.216949299625113,4.32271527033192e-147
iptw,RR,0.150176418967595,0.065880810062838,0.131984793402838,0.170875418542314,3.99724798366466e-182
tmle,ATE,-0.011254109253656,0.000584569708460393,-0.0123998448286914,-0.0101083736786205,1.35937272352896e-82
iptw,ATE,-0.00833913972008266,0.000405489831749228,-0.00913388518640835,-0.00754439425375697,5.58109614332278e-94
tmle,RR,0.260108589112885,0.0541337775932334,0.233924623069049,0.289223414117996,1.33833508421266e-136
iptw,RR,0.259417200637119,0.0582774590978782,0.23141574575535,0.290806849666769,1.34544781770233e-118
tmle,ATE,-0.0100264994794595,0.000527657626286141,-0.0110606894231482,-0.00899230953577072,1.64468910556967e-80
iptw,ATE,-0.00710669688144587,0.000398345593811093,-0.00788743989871584,-0.00632595386417591,3.42426945333223e-71
tmle,RR,0.200712224688625,0.0633291937731744,0.177283336738879,0.22723735845966,7.38918934459223e-142
iptw,RR,0.16796774233027,0.0640480018099916,0.148152207477995,0.190433628656653,9.67524289571887e-171
tmle,ATE,-0.0113607358974643,0.000610418662720983,-0.0125571344918886,-0.0101643373030401,2.59820530299887e-77
iptw,ATE,-0.0084682871601669,0.000406954332543935,-0.00926590299530555,-0.00767067132502825,3.59219891292358e-96
tmle,RR,0.231401098443614,0.0600591335974536,0.205704119439443,0.260308196582687,3.61456232389783e-131
iptw,RR,0.264455410359346,0.0553939280225829,0.237247180262181,0.294783963253191,2.11691201519458e-127
tmle,ATE,-0.0102166709631921,0.00056532937226168,-0.0113246961722276,-0.00910864575415653,5.28932087211456e-73
iptw,ATE,-0.00721379430583479,0.000393572494127989,-0.00798518221963126,-0.00644240639203833,4.85661237778673e-75
tmle,RR,0.183722655617886,0.066953421510965,0.161128312440628,0.209485308174661,2.73880051010645e-141
iptw,RR,0.20955224038195,0.0592329243366887,0.186583464034983,0.235348516419769,2.10939874109406e-153
tmle,ATE,-0.0116550558288664,0.000654344143677956,-0.0129375467839699,-0.0103725648737629,5.72253199155147e-71
iptw,ATE,-0.00784872657335827,0.000397630762559265,-0.00862806854711963,-0.00706938459959692,1.00265059048078e-86
tmle,RR,0.256799691724332,0.0547915513404273,0.230651267212231,0.285912505345278,6.74193392645603e-136
iptw,RR,0.220701354774234,0.0595000671124707,0.196407672955487,0.247999924169059,2.93751387328578e-142
tmle,ATE,-0.0102180699391478,0.000529111858237766,-0.0112551101250869,-0.00918102975320876,4.27921321829121e-83
iptw,ATE,-0.00791265541849806,0.000413520741497451,-0.00872314117869337,-0.00710216965830276,1.29463003513953e-81
tmle,RR,0.623332968655756,0.180657535665227,0.437465818103627,0.888169940905324,0.00888594120324594
iptw,RR,1.62937363720823,0.102626474575606,1.33249280216044,1.99239984285447,1.96476666622547e-06
