estimator,parameter,estimate,std.dev,ci.lb,ci.ub,pvalue
tmle,ATE,-0.00498052580996426,0.00158099350361685,-0.00807921613684509,-0.00188183548308343,0.00163130442542212
iptw,ATE,0.00667609047343272,0.00152622673488173,0.00368474104082237,0.00966743990604308,1.21853170770365e-05
tmle,RR,0.701772051854755,0.158664373673991,0.514210225470158,0.957748384552524,0.025611731440049
iptw,RR,1.70026563434605,0.0977805659952423,1.40373719721841,2.0594333704818,5.68860251366409e-08
tmle,ATE,-0.00406128647705432,0.00155730355921407,-0.00711354536610994,-0.0010090275879987,0.00911004993578693
iptw,ATE,0.00675464804253473,0.00151909704025913,0.00377727255460545,0.009732023530464,8.72851977593277e-06
tmle,RR,0.200293391941155,0.0598338155153141,0.17812955593093,0.225214971460709,4.42659006134231e-159
iptw,RR,0.19240383979952,0.0610856170478025,0.170693727952484,0.216875206919755,2.46135820594858e-160
tmle,ATE,-0.0119714246745636,0.000610163353537452,-0.0131673228721832,-0.010775526476944,1.04287006005359e-85
iptw,ATE,-0.00871831810445806,0.000434271579006852,-0.00956947475882083,-0.00786716145009529,1.20307018801518e-89
tmle,RR,0.655635974912209,0.173303805679903,0.466816618702557,0.92082953857514,0.0148550701261897
iptw,RR,1.67780873898723,0.0989272483890661,1.38208713886655,2.03680512281631,1.68593815852357e-07
tmle,ATE,-0.0046115965137162,0.00158425289317844,-0.00771667512674933,-0.00150651790068308,0.00360393150074032
iptw,ATE,0.00657800245743272,0.00152173407551687,0.00359545847537231,0.00956054643949314,1.54130072973764e-05
tmle,RR,0.164684923707858,0.0630144020079218,0.145551232298351,0.186333867933665,3.38301176979332e-180
iptw,RR,0.183786858222147,0.0602522190231428,0.163315600417119,0.206824143981941,6.46051359000413e-174
tmle,ATE,-0.0115062978912044,0.000610861271248908,-0.0127035639824026,-0.0103090318000062,3.81468676870844e-79
iptw,ATE,-0.00793098967923717,0.000398566858591383,-0.00871216636750755,-0.00714981299096679,4.17049155119097e-88
tmle,RR,0.120660865001787,0.0659956294455941,0.106020745269787,0.137322599515139,2.65160786730203e-225
iptw,RR,0.144164327911337,0.0642265272200406,0.127112450892802,0.163503679585682,9.0071070540748e-200
tmle,ATE,-0.012623606572845,0.000623178870006064,-0.0138450147139832,-0.0114021984317067,3.09463234495755e-91
iptw,ATE,-0.00876711888792123,0.000393850855764152,-0.00953905238049925,-0.00799518539534321,9.02533166248658e-110
tmle,RR,0.605641171186604,0.177033093584905,0.428079615771439,0.856852825321456,0.00461681410293396
iptw,RR,1.54211021015897,0.100250152338758,1.26701666804798,1.87693181964241,1.55528602128046e-05
tmle,ATE,-0.00554768718323575,0.00156369986947668,-0.00861248261004002,-0.00248289175643147,0.000388469880174569
iptw,ATE,0.00562207026750146,0.00153112371434452,0.002621122931511,0.00862301760349192,0.000240792604241344
tmle,RR,0.684516947334566,0.151539950058369,0.508619686154444,0.921245213159038,0.012374984315024
iptw,RR,1.55866512000562,0.0962941152649499,1.29058649817694,1.88242861656613,4.0440456448528e-06
tmle,ATE,-0.00464901620427339,0.00158576515452498,-0.00775705879508094,-0.00154097361346583,0.00337092715873735
iptw,ATE,0.00599528760443369,0.00153242444508289,0.00299179088304243,0.00899878432582494,9.14253334474853e-05
tmle,RR,0.229757674897386,0.0585714301648563,0.20483960790931,0.257706943071404,3.86513238445948e-139
iptw,RR,0.182849822163711,0.0620188101355892,0.161921319926351,0.206483355499499,3.02992484735085e-165
tmle,ATE,-0.0106613517585962,0.00056828343900649,-0.0117751668320595,-0.00954753668513291,1.58528378884898e-78
iptw,ATE,-0.00807545334049424,0.000406489590284283,-0.00887215829754188,-0.0072787483834466,7.96268157348316e-88
tmle,RR,0.723337877548143,0.153189425689802,0.53573020368171,0.976643992629373,0.0344949816770837
iptw,RR,1.57980683339979,0.0987945466476948,1.30169704050278,1.9173352578974,3.67747898825315e-06
tmle,ATE,-0.00379806040299741,0.00156078955350266,-0.00685715171530896,-0.00073896909068585,0.0149568373038682
iptw,ATE,0.00594200725889036,0.00152685534307452,0.00294942577686175,0.00893458874091897,9.9559249552462e-05
tmle,RR,0.141778930533597,0.0684331452205869,0.123982759206025,0.162129519232976,3.15747903439886e-179
iptw,RR,0.129587737006029,0.0720541511106315,0.112520408767796,0.149243872878198,6.44848579623817e-177
tmle,ATE,-0.0114597148986265,0.000574491835656388,-0.0125856982059253,-0.0103337315913277,1.57358982051323e-88
iptw,ATE,-0.00812192862664856,0.000388174568233629,-0.00888273680010086,-0.00736112045319626,3.27939436678042e-97
tmle,RR,0.168779384810568,0.060464392712102,0.14991739085269,0.190014517828853,2.63268597335606e-190
iptw,RR,0.15316843544955,0.0621480071852861,0.135602843541932,0.173009422260442,3.25363794159312e-200
tmle,ATE,-0.0113231013240732,0.000508511783847876,-0.0123197661061293,-0.0103264365420172,7.69649728049556e-110
iptw,ATE,-0.00864835025941797,0.00040279475103779,-0.00943781346461381,-0.00785888705422212,2.91564156253228e-102
tmle,RR,0.132728150216223,0.0733802173490359,0.114948071006815,0.153258438401945,1.00114883733733e-166
iptw,RR,0.110174059464689,0.0739635945821458,0.0953062596757264,0.127361239652346,2.06612332930264e-195
tmle,ATE,-0.0119950757268019,0.000579879474942394,-0.013131618613063,-0.0108585328405409,4.6825232910742e-95
iptw,ATE,-0.00899818856787148,0.000398135128696333,-0.00977851908109651,-0.00821785805464645,4.25200932671927e-113
tmle,RR,0.56613430051089,0.197269955407775,0.384594419158181,0.833366347115744,0.00392675203464289
iptw,RR,1.72302994196866,0.0961105316174187,1.42719525008255,2.08018642210925,1.5046955858811e-08
tmle,ATE,-0.00584015526414256,0.00155678418649756,-0.00889139620137926,-0.00278891432690585,0.000175834089125
iptw,ATE,0.0070227271570467,0.0015206725221861,0.00404226378128225,0.0100031905328111,3.8713543865449e-06
tmle,RR,0.236505840873273,0.0567971421625992,0.211590446839175,0.264355095434384,3.71481867641538e-142
iptw,RR,0.195232078325133,0.0631525650762275,0.172502588659175,0.22095647783268,1.56733136596398e-147
tmle,ATE,-0.0104980762640556,0.000532635753353954,-0.0115420231575077,-0.00945412937060351,1.7811587604407e-86
iptw,ATE,-0.00803352992320493,0.00041081869688459,-0.0088387197732744,-0.00722834007313546,3.74535713786433e-85
tmle,RR,0.61484265309835,0.182094348061142,0.430293710186674,0.878542909458325,0.00756072273529376
iptw,RR,1.56659122766245,0.102944875543181,1.28035043508957,1.9168252748063,1.29702590089167e-05
tmle,ATE,-0.00522317999712355,0.00158677708850549,-0.00833320594208764,-0.00211315405215946,0.000995869361037572
iptw,ATE,0.00561705132638651,0.0015247849459556,0.00262852774814469,0.00860557490462834,0.000229753846221334
tmle,RR,0.693026432014043,0.158401546320696,0.508063690140916,0.945325644776745,0.020617230621386
iptw,RR,1.77262931128538,0.0944266533040865,1.473132507917,2.13301563731775,1.34001106941669e-09
tmle,ATE,-0.00427653848684826,0.00158422625418738,-0.00738156488841831,-0.00117151208527821,0.006945433313132
iptw,ATE,0.00746300818534752,0.00152132335998121,0.00448126919094488,0.0104447471797502,9.31408261518513e-07
tmle,RR,0.606787388458765,0.179545116530358,0.426783347504064,0.862711577070381,0.00539487831222328
iptw,RR,1.46770124954838,0.103454931602948,1.19833064730801,1.79762318752764,0.000208214019271243
tmle,ATE,-0.00547733116677824,0.00158154720366528,-0.00857710672581221,-0.00237755560774426,0.000533644855970155
iptw,ATE,0.00488065965640741,0.0015292465070552,0.00188339157909553,0.00787792773371929,0.00141513868575638
tmle,RR,0.222087415283003,0.0573419807809251,0.198478910424773,0.248504085000906,9.16664067048139e-152
iptw,RR,0.127559459434829,0.073900895908412,0.110359090708579,0.147440646591346,7.29438812986553e-171
tmle,ATE,-0.0105844462467496,0.000515932801493849,-0.0115956559561204,-0.0095732365373788,1.57634758966302e-93
iptw,ATE,-0.00849524076832096,0.000384552162860174,-0.00924894915770388,-0.00774153237893804,3.8357075158175e-108
tmle,RR,0.192936810304347,0.0653898834321133,0.169728637394718,0.219318397542111,1.02362230171069e-139
iptw,RR,0.135699579063955,0.0638574142010259,0.119735510720043,0.153792101001597,9.38791405673539e-215
tmle,ATE,-0.0113442526019816,0.0006558035870897,-0.0126296040136096,-0.0100589011903536,4.84918744968263e-67
iptw,ATE,-0.00841344095694649,0.000387009933134911,-0.00917196648755017,-0.00765491542634281,8.66515193011188e-105
tmle,RR,0.611046542866542,0.181122189386166,0.428452621291555,0.871456630195467,0.00653584826113913
iptw,RR,1.71223192850876,0.0966177570892857,1.41684195087226,2.06920621964923,2.60292880216596e-08
tmle,ATE,-0.00535253914251436,0.00159137713116604,-0.00847158100542048,-0.00223349727960825,0.000769709705521323
iptw,ATE,0.00693574702392924,0.00152394744077523,0.0039488649256778,0.00992262912218067,5.33478964859235e-06
tmle,RR,0.678166061371029,0.16575849450065,0.490051999485591,0.938490624011863,0.0191321856332716
iptw,RR,1.59406819261832,0.0990103091982603,1.31289250228946,1.93546188913889,2.48321410897047e-06
tmle,ATE,-0.00434627984334405,0.0015618683477498,-0.00740748555352674,-0.00128507413316136,0.00539013105629241
iptw,ATE,0.00603259280688465,0.00152799150325201,0.0030377844918275,0.0090274011219418,7.87890693907061e-05
tmle,RR,0.208327624569914,0.0584746528647292,0.185768958873859,0.233625679026457,1.60594175505348e-158
iptw,RR,0.147430180314479,0.0637213127921361,0.130120797662391,0.167042152046706,2.66820595086164e-198
tmle,ATE,-0.010890857907243,0.000535220532439109,-0.01193987087461,-0.00984184493987602,4.80108229882414e-92
iptw,ATE,-0.00859218216969278,0.000414080868496247,-0.00940376575863248,-0.00778059858075307,1.22565900744855e-95
tmle,RR,0.164204812207145,0.0585942469746425,0.146389648169667,0.184188026196587,9.44625183730627e-209
iptw,RR,0.206055615959673,0.0590468392235658,0.183537027973363,0.231337062266707,1.17668708255617e-157
tmle,ATE,-0.0114417532810537,0.000515395690808654,-0.0124519102728258,-0.0104315962892816,3.43911090703163e-109
iptw,ATE,-0.00794596073856355,0.000395916497951611,-0.00872194281543393,-0.00716997866169316,1.35577780528327e-89
tmle,RR,0.701588922344259,0.165239449571662,0.50749369227027,0.969917505288004,0.0319678460997655
iptw,RR,1.95424655337942,0.0915819567424495,1.63314464713654,2.33848214124297,2.55656036829381e-13
tmle,ATE,-0.00397262132641255,0.00160960374426806,-0.00712738669455877,-0.000817855958266337,0.0135842192843997
iptw,ATE,0.0088154837323762,0.00152060433575365,0.0058351539995636,0.0117958134651888,6.7368830879174e-09
tmle,RR,0.681869316067346,0.171092675135199,0.487603482413584,0.953532493026342,0.0252165383904549
iptw,RR,1.80612552570622,0.0956389919591541,1.49740704802092,2.17849209332824,6.35310037195577e-10
tmle,ATE,-0.00413528305971676,0.00155899406939511,-0.00719085528784271,-0.00107971083159081,0.00798903418115878
iptw,ATE,0.00760963844499675,0.00152499039886148,0.00462071218645886,0.0105985647035346,6.03923390831964e-07
tmle,RR,0.584126681245878,0.184075733479202,0.407212870151409,0.837900775622485,0.00349200862262235
iptw,RR,1.63502696179331,0.0998413612960919,1.34443496215484,1.98842877568902,8.46174423168417e-07
tmle,ATE,-0.00587376053257691,0.00160083922927053,-0.00901134776698601,-0.00273617329816782,0.000243333725229162
iptw,ATE,0.00630307002569331,0.00152901867197645,0.0033062484969302,0.00929989155445642,3.75112129340275e-05
tmle,RR,0.66345955608119,0.162571937177206,0.48242851517908,0.912422397735037,0.0116117668300483
iptw,RR,1.63949293750255,0.0968298641036883,1.35608783610359,1.98212609873702,3.29522298620404e-07
tmle,ATE,-0.00471284160841113,0.00155825124780773,-0.00776695793297888,-0.00165872528384337,0.00249091652973712
iptw,ATE,0.00645904066340686,0.0015205839226041,0.00347875093963218,0.00943933038718154,2.15940631715248e-05
tmle,RR,0.583573361551492,0.180289464425835,0.409857407858044,0.830917928487125,0.0028142074521943
iptw,RR,1.48452348691254,0.103926951250111,1.21094464703891,1.819909761015,0.000143735999579313
tmle,ATE,-0.00598650734841845,0.00158596111884487,-0.00909493402223524,-0.00287808067460165,0.000160208476746037
iptw,ATE,0.00501180664793978,0.0015293980176466,0.00201424161532549,0.00800937168055407,0.00104923817799393
tmle,RR,0.152500484924829,0.0697219392921885,0.133022100811572,0.174831082657843,3.09230595924557e-160
iptw,RR,0.112861199414842,0.0783204395534349,0.0968006296745593,0.131586440875234,9.43404043240444e-171
tmle,ATE,-0.0117937209601124,0.000610453725727388,-0.0129901882767664,-0.0105972536434584,3.67496761331711e-83
iptw,ATE,-0.00859173725581503,0.00038605071832905,-0.00934838275994578,-0.00783509175168427,9.98584571063281e-110
tmle,RR,0.227547585994552,0.0602094286150724,0.202218960682156,0.256048709365744,1.72110497487865e-133
iptw,RR,0.223376728968928,0.0578452331308453,0.199434356093076,0.250193417134062,4.85644173491356e-148
tmle,ATE,-0.0107412271088879,0.00058348156608057,-0.0118848299640489,-0.00959762425372699,1.11557730696553e-75
iptw,ATE,-0.00798977552437859,0.000416339523964886,-0.00880578599669031,-0.00717376505206686,4.44099786295229e-82
tmle,RR,0.640156574627067,0.173610222474679,0.455521543012393,0.899629109368182,0.0101928354058485
iptw,RR,1.77949888172226,0.0957858209962752,1.47490714927038,2.14699364066224,1.77810711588303e-09
tmle,ATE,-0.00493309377149503,0.00158882451750904,-0.00804713260356698,-0.00181905493942308,0.00190362593642319
iptw,ATE,0.00745426548299207,0.00152472320099557,0.00446586292264813,0.010442668043336,1.01385372676722e-06
tmle,RR,0.133250846311816,0.0633116573785686,0.117700686405356,0.150855433261153,2.12830518119387e-222
iptw,RR,0.0858303733011226,0.0758739101653923,0.0739702373064,0.0995921231196682,9.60518070853938e-230
tmle,ATE,-0.0115333871919876,0.000505910450942943,-0.0125249534552382,-0.010541820928737,4.87795123291213e-115
iptw,ATE,-0.00876113330521131,0.000387304455547392,-0.00952023608913609,-0.00800203052128653,2.70582711545674e-113
tmle,RR,0.642339561349243,0.17113002532631,0.459302203717336,0.898319469697691,0.00969390858605663
iptw,RR,1.58533278813146,0.0989721256194654,1.30579564490157,1.92471161849688,3.22726309482397e-06
tmle,ATE,-0.00492929885215608,0.0015665769047476,-0.00799973316447362,-0.00185886453983854,0.00165213954945275
iptw,ATE,0.00601304203085428,0.00153056412225266,0.00301319147520991,0.00901289258649865,8.54260814845371e-05
tmle,RR,0.572983167492217,0.190475475355794,0.39446533612059,0.832290394533041,0.00345864153771066
iptw,RR,1.61454525080266,0.0980418396691786,1.33228413487945,1.95660692688899,1.02793845154066e-06
tmle,ATE,-0.00594621214356984,0.00160371621162907,-0.00908943815978583,-0.00280298612735385,0.000209091769342944
iptw,ATE,0.00623124033398774,0.00152509985010823,0.00324209955494818,0.00922038111302731,4.39267712132314e-05
tmle,RR,0.785103801966575,0.15155007992438,0.583347604226891,1.05663925830169,0.110392463383366
iptw,RR,1.84739475426716,0.0954233669062358,1.53226961269096,2.22732823899063,1.25820198213819e-10
tmle,ATE,-0.0027628306846691,0.00155952176753564,-0.00581943718214519,0.000293775812806998,0.0764629054081503
iptw,ATE,0.007861411973182,0.00152660516854429,0.00486932082422249,0.0108535031221415,2.61037100600275e-07
tmle,RR,0.63925681928946,0.172015436258612,0.456305354241987,0.895561003633025,0.00928944289839005
iptw,RR,1.46741164072246,0.104360151635635,1.19597041850261,1.80046001975849,0.000238059255579828
tmle,ATE,-0.00492796940771864,0.00155036594690905,-0.00796663082651771,-0.00188930798891957,0.00147995994307672
iptw,ATE,0.00482226799847372,0.00152190926592947,0.00183938064951417,0.00780515534743327,0.0015319363997181
tmle,RR,0.603460805093172,0.181176949625117,0.423088254321188,0.860730449414091,0.00530771618855993
iptw,RR,1.61684522812347,0.0958250095125235,1.33999153007727,1.95089926542662,5.32803045876493e-07
tmle,ATE,-0.00550852119614927,0.00158388471816019,-0.00861287819940661,-0.00240416419289192,0.00050544348912693
iptw,ATE,0.00644949766430413,0.00153398165496755,0.00344294886762258,0.00945604646098569,2.61756634478104e-05
tmle,RR,0.735476153097019,0.159390581060999,0.538139768112151,1.00517598554742,0.053908118038454
iptw,RR,1.83056751830393,0.0942046201085366,1.52194386364594,2.20177466404174,1.37876323721426e-10
tmle,ATE,-0.00342885736239471,0.00155625697635612,-0.00647906498674191,-0.000378649738047508,0.0275755858851132
iptw,ATE,0.00785366862724474,0.00152302050012806,0.00486860329927755,0.0108387339552119,2.51420346165328e-07
tmle,RR,0.658333774245737,0.165321176585664,0.476128847876296,0.910264858442773,0.0114494595264537
iptw,RR,1.75547743684033,0.0903175623069433,1.47067531669471,2.09543261947273,4.64380917987005e-10
tmle,ATE,-0.00474751266952066,0.00156097351531099,-0.00780696454035109,-0.00168806079869023,0.00235496896100185
iptw,ATE,0.00776795385813014,0.00152380005356994,0.00478136063349285,0.0107545470827674,3.43711785071708e-07
tmle,RR,0.2247738972222,0.0570027881193178,0.201013402308065,0.251342966649688,3.86266186406797e-151
iptw,RR,0.25870073285994,0.0567482516509394,0.231469332702319,0.289135793502027,1.79657264744385e-125
tmle,ATE,-0.0109450614693382,0.000553213939256095,-0.0120293408660257,-0.00986078207265074,4.04889431886849e-87
iptw,ATE,-0.00762838003634585,0.000425246969333078,-0.00846184878077349,-0.00679491129191821,5.88094862486965e-72
tmle,RR,0.701763832228671,0.161373708145569,0.511480913574077,0.962836467900667,0.028188916671044
iptw,RR,1.77746887625911,0.0935858791333246,1.47959058853521,2.13531745237553,7.93994625520676e-10
tmle,ATE,-0.00398806798859451,0.0015554739591742,-0.00703674092746587,-0.000939395049723144,0.010350560265872
iptw,ATE,0.00757339195712951,0.00152016207634748,0.00459392903682482,0.0105528548774342,6.29423138080102e-07
tmle,RR,0.21234605899314,0.0595163589388639,0.188966051562019,0.238618780448611,1.96384866160508e-149
iptw,RR,0.233050668508423,0.0606016534523682,0.2069503342181,0.262442746456183,1.22757749610833e-127
tmle,ATE,-0.0107761695925243,0.000603872773351189,-0.0119597384795369,-0.00959260070551163,3.15541880389252e-71
iptw,ATE,-0.00734521585958013,0.000401327731738206,-0.00813180375978416,-0.00655862795937609,7.93451465551757e-75
tmle,RR,0.602629532880302,0.187771587908196,0.417079597538168,0.870726729485483,0.00699307198004662
iptw,RR,1.69475444706658,0.0995600083420329,1.39431580236195,2.05992977414908,1.16634920769286e-07
tmle,ATE,-0.00530005170189522,0.00156375452097541,-0.00836495424366869,-0.00223514916012174,0.000700682795596442
iptw,ATE,0.00665136407304159,0.00152414815786549,0.00366408857652217,0.00963863956956101,1.27712661734579e-05
tmle,RR,0.139203210741816,0.0679502785916372,0.121845605492952,0.159033506398812,3.83585874513627e-185
iptw,RR,0.106892099057276,0.0688766834160041,0.0933937182705425,0.122341427801085,3.56475741390224e-231
tmle,ATE,-0.0119753491716309,0.000599544286784451,-0.0131504343808652,-0.0108002639623966,9.25624592681316e-89
iptw,ATE,-0.00908012369207601,0.000411159864219234,-0.00988598221783409,-0.00827426516631794,4.48729531143988e-108
tmle,RR,0.60527029622885,0.175823432336156,0.428832986327539,0.854300259488768,0.00429565498380963
iptw,RR,1.60043694616687,0.0974380368606249,1.32220611443406,1.9372156811968,1.39010674421592e-06
tmle,ATE,-0.00564798384031719,0.0015981435107236,-0.00878028756346184,-0.00251568011717253,0.000409180907690363
iptw,ATE,0.00620334468481067,0.00152970358265649,0.00320518075578205,0.00920150861383929,5.00787171959654e-05
tmle,RR,0.631395033409231,0.166880657735421,0.455252236471213,0.875689686455942,0.00586197716918657
iptw,RR,1.48107355914348,0.104952701251218,1.20570407158662,1.81933439497085,0.000182324912337403
tmle,ATE,-0.00533857214018239,0.00159455120362253,-0.00846383507078754,-0.00221330920957724,0.000813943018396042
iptw,ATE,0.00493902602910756,0.0015337037182549,0.0019330219783728,0.00794503007984232,0.00128044876417009
tmle,RR,0.604950672533488,0.180600319150627,0.42461242028513,0.86188085584725,0.00538609486937565
iptw,RR,1.5765915852166,0.102316149455185,1.2901123716202,1.92668567580215,8.60328963091445e-06
tmle,ATE,-0.00548819462494032,0.00158788650228677,-0.00860039498095967,-0.00237599426892098,0.00054766782688827
iptw,ATE,0.00575180202332106,0.0015301317493015,0.00275279890308886,0.00875080514355326,0.00017057745199518
tmle,RR,0.671782224616475,0.166494292899261,0.484739386831467,0.930997912632101,0.0168760282790354
iptw,RR,1.8052488137006,0.0923672931899156,1.5063083577017,2.16351669477546,1.6043831129726e-10
tmle,ATE,-0.00447075487967481,0.00157581065902231,-0.00755928701781287,-0.00138222274153675,0.00455233186601543
iptw,ATE,0.00789447484254191,0.00152608163261093,0.0049034098051564,0.0108855398799274,2.30320924886043e-07
tmle,RR,0.621087018817072,0.171638680384159,0.443663133941545,0.869463914019735,0.00552148202774613
iptw,RR,1.63767852786696,0.0957785693018758,1.35738107203887,1.97585704993513,2.6019551308653e-07
tmle,ATE,-0.00543803547184629,0.00161064210973286,-0.00859483599890629,-0.00228123494478628,0.000734636990218381
iptw,ATE,0.00653848144387789,0.00152571191574182,0.00354814103824031,0.00952882184951546,1.82305517768074e-05
tmle,RR,0.651371011333703,0.166211784488924,0.470271542725333,0.902211075641672,0.00990597007165243
iptw,RR,1.57659205290198,0.0976326143071125,1.30200994397223,1.90908104256897,3.11559703357214e-06
